file,index,original_capa,reduced_capa,증감율,,,평균 용량(byte),,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_4996(iou_0.00).bmp,4751,3168,432,0.863636364,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_4997(iou_0.00).bmp,4752,12696,656,0.948330183,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_4998(iou_0.00).bmp,4753,4448,1224,0.724820144,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_4999(iou_0.00).bmp,4754,2688,728,0.729166667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5000(iou_0.00).bmp,4755,12712,680,0.946507237,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5001(iou_0.00).bmp,4756,11712,552,0.952868852,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5002(iou_0.00).bmp,4757,10920,920,0.915750916,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5003(iou_0.00).bmp,4758,9960,912,0.908433735,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5004(iou_0.00).bmp,4759,10832,880,0.918759232,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5005(iou_0.00).bmp,4760,3128,368,0.882352941,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5006(iou_0.00).bmp,4761,12272,648,0.947196871,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5007(iou_0.00).bmp,4762,4056,896,0.779092702,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5008(iou_0.00).bmp,4763,3040,336,0.889473684,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5009(iou_0.00).bmp,4764,2376,608,0.744107744,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5010(iou_0.00).bmp,4765,3792,800,0.789029536,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5011(iou_0.00).bmp,4766,12496,688,0.944942382,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5012(iou_0.00).bmp,4767,12336,640,0.948119326,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5013(iou_0.00).bmp,4768,4096,888,0.783203125,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5014(iou_0.00).bmp,4769,11896,608,0.948890383,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5015(iou_0.00).bmp,4770,11872,656,0.944743935,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5016(iou_0.00).bmp,4771,10824,800,0.92609017,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5017(iou_0.00).bmp,4772,12432,960,0.922779923,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5018(iou_0.00).bmp,4773,11280,936,0.917021277,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5019(iou_0.00).bmp,4774,4768,1304,0.726510067,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5020(iou_0.00).bmp,4775,2336,696,0.702054795,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5021(iou_0.00).bmp,4776,12696,712,0.943919345,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5022(iou_0.00).bmp,4777,11560,648,0.943944637,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5023(iou_0.00).bmp,4778,12448,576,0.953727506,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5024(iou_0.00).bmp,4779,12280,600,0.951140065,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5025(iou_0.00).bmp,4780,11456,784,0.931564246,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5026(iou_0.00).bmp,4781,12904,872,0.932424055,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5027(iou_0.00).bmp,4782,11408,872,0.923562412,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5028(iou_0.00).bmp,4783,2576,480,0.813664596,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5029(iou_0.00).bmp,4784,11272,920,0.918381831,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5030(iou_0.00).bmp,4785,4808,1352,0.718801997,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5031(iou_0.00).bmp,4786,3696,424,0.885281385,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5032(iou_0.00).bmp,4787,2224,528,0.762589928,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5033(iou_0.00).bmp,4788,2872,400,0.860724234,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5034(iou_0.00).bmp,4789,2264,472,0.791519435,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5035(iou_0.00).bmp,4790,10800,800,0.925925926,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5036(iou_0.00).bmp,4791,9360,872,0.906837607,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5037(iou_0.00).bmp,4792,10408,784,0.924673328,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5038(iou_0.00).bmp,4793,11408,912,0.920056101,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5039(iou_0.00).bmp,4794,15064,1720,0.885820499,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5040(iou_0.00).bmp,4795,10048,1680,0.832802548,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5041(iou_0.00).bmp,4796,16744,1408,0.915910177,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5042(iou_0.00).bmp,4797,24888,976,0.960784314,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5043(iou_0.00).bmp,4798,1040,248,0.761538462,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5044(iou_0.00).bmp,4799,1168,312,0.732876712,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5045(iou_0.00).bmp,4800,25632,1160,0.95474407,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5046(iou_0.00).bmp,4801,30992,1480,0.952245741,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5047(iou_0.00).bmp,4802,13376,1456,0.891148325,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5048(iou_0.00).bmp,4803,25864,992,0.96164553,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5049(iou_0.00).bmp,4804,1032,264,0.744186047,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5050(iou_0.00).bmp,4805,14920,504,0.966219839,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5051(iou_0.00).bmp,4806,14056,1616,0.885031303,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5052(iou_0.00).bmp,4807,25672,1216,0.952633219,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5053(iou_0.00).bmp,4808,30936,1184,0.961727437,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5054(iou_0.00).bmp,4809,13512,1416,0.895204263,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5055(iou_0.00).bmp,4810,25672,928,0.963851667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5056(iou_0.00).bmp,4811,21728,1160,0.946612666,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5057(iou_0.00).bmp,4812,15824,560,0.964610718,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5058(iou_0.00).bmp,4813,13888,1600,0.884792627,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5059(iou_0.00).bmp,4814,22048,1032,0.953193033,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5060(iou_0.00).bmp,4815,31320,1440,0.954022989,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5061(iou_0.00).bmp,4816,14296,1504,0.894795747,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5062(iou_0.00).bmp,4817,23336,1096,0.953033939,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5063(iou_0.00).bmp,4818,14640,568,0.961202186,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5064(iou_0.00).bmp,4819,14488,1592,0.890115958,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5065(iou_0.00).bmp,4820,24104,976,0.959508795,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5066(iou_0.00).bmp,4821,21640,1032,0.952310536,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5067(iou_0.00).bmp,4822,32200,1352,0.958012422,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5068(iou_0.00).bmp,4823,18632,1200,0.935594676,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5069(iou_0.00).bmp,4824,23360,1224,0.94760274,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5070(iou_0.00).bmp,4825,15120,544,0.964021164,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5071(iou_0.00).bmp,4826,17112,1272,0.925666199,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5072(iou_0.00).bmp,4827,24576,984,0.959960938,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5073(iou_0.00).bmp,4828,21456,960,0.955257271,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5074(iou_0.00).bmp,4829,35680,1928,0.945964126,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5075(iou_0.00).bmp,4830,18136,1136,0.937362153,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5076(iou_0.00).bmp,4831,584,40,0.931506849,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5077(iou_0.00).bmp,4832,23048,1096,0.952447067,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5078(iou_0.00).bmp,4833,16928,1112,0.934310019,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5079(iou_0.00).bmp,4834,24120,968,0.95986733,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5080(iou_0.00).bmp,4835,21752,992,0.954394998,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5082(iou_0.00).bmp,4836,35992,1880,0.94776617,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5083(iou_0.00).bmp,4837,18136,1304,0.928098809,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5085(iou_0.00).bmp,4838,35096,1816,0.948256212,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5086(iou_0.00).bmp,4839,17064,1144,0.932958275,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5087(iou_0.00).bmp,4840,24248,912,0.962388651,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5088(iou_0.00).bmp,4841,4880,448,0.908196721,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5089(iou_0.00).bmp,4842,23912,1328,0.944463031,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5090(iou_0.00).bmp,4843,5984,824,0.862299465,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5091(iou_0.00).bmp,4844,5744,816,0.857938719,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5092(iou_0.00).bmp,4845,3360,312,0.907142857,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5093(iou_0.00).bmp,4846,37136,1736,0.953252908,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5094(iou_0.00).bmp,4847,1288,264,0.795031056,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5095(iou_0.00).bmp,4848,1480,304,0.794594595,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5096(iou_0.00).bmp,4849,2040,200,0.901960784,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5097(iou_0.00).bmp,4850,28576,1376,0.951847704,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5098(iou_0.00).bmp,4851,3824,712,0.813807531,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5099(iou_0.00).bmp,4852,3176,616,0.80604534,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5100(iou_0.00).bmp,4853,3136,256,0.918367347,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5101(iou_0.00).bmp,4854,12384,440,0.964470284,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5102(iou_0.00).bmp,4855,1184,192,0.837837838,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5103(iou_0.00).bmp,4856,640,120,0.8125,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5104(iou_0.00).bmp,4857,2280,448,0.803508772,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5105(iou_0.00).bmp,4858,9464,1496,0.841927303,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5106(iou_0.00).bmp,4859,29152,1152,0.960482986,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5107(iou_0.00).bmp,4860,3032,520,0.828496042,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5108(iou_0.00).bmp,4861,2680,416,0.844776119,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5109(iou_0.00).bmp,4862,4008,536,0.866267465,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5110(iou_0.00).bmp,4863,17320,952,0.945034642,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5111(iou_0.00).bmp,4864,2408,440,0.817275748,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5112(iou_0.00).bmp,4865,1992,352,0.823293173,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5113(iou_0.00).bmp,4866,3104,496,0.840206186,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5114(iou_0.00).bmp,4867,13608,1120,0.917695473,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5115(iou_0.00).bmp,4868,2368,584,0.753378378,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5116(iou_0.00).bmp,4869,2200,504,0.770909091,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5117(iou_0.00).bmp,4870,4400,416,0.905454545,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5118(iou_0.00).bmp,4871,33160,1696,0.948854041,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5119(iou_0.00).bmp,4872,4608,1008,0.78125,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5120(iou_0.00).bmp,4873,2920,632,0.783561644,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5121(iou_0.00).bmp,4874,3528,376,0.893424036,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5122(iou_0.00).bmp,4875,34648,1480,0.957284692,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5123(iou_0.00).bmp,4876,4728,520,0.89001692,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5124(iou_0.00).bmp,4877,4400,576,0.869090909,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5125(iou_0.00).bmp,4878,4848,536,0.889438944,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5126(iou_0.00).bmp,4879,13432,1064,0.920786182,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5127(iou_0.00).bmp,4880,11176,936,0.916249105,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5128(iou_0.00).bmp,4881,8320,664,0.920192308,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5129(iou_0.00).bmp,4882,2368,352,0.851351351,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5130(iou_0.00).bmp,4883,22600,1368,0.939469027,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5131(iou_0.00).bmp,4884,5296,984,0.814199396,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5132(iou_0.00).bmp,4885,4872,720,0.852216749,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5133(iou_0.00).bmp,4886,4672,608,0.869863014,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5134(iou_0.00).bmp,4887,3384,416,0.877068558,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5135(iou_0.00).bmp,4888,33032,1200,0.963671591,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5136(iou_0.00).bmp,4889,1184,232,0.804054054,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5137(iou_0.00).bmp,4890,4272,768,0.820224719,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5138(iou_0.00).bmp,4891,1440,312,0.783333333,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5139(iou_0.00).bmp,4892,4600,408,0.911304348,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5140(iou_0.00).bmp,4893,34920,1840,0.947308133,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5141(iou_0.00).bmp,4894,1960,352,0.820408163,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5142(iou_0.00).bmp,4895,1304,320,0.754601227,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5143(iou_0.00).bmp,4896,2456,432,0.824104235,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5144(iou_0.00).bmp,4897,15560,1376,0.911568123,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5145(iou_0.00).bmp,4898,3920,464,0.881632653,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5146(iou_0.00).bmp,4899,4408,1032,0.765880218,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5147(iou_0.00).bmp,4900,3648,864,0.763157895,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5148(iou_0.00).bmp,4901,2744,464,0.83090379,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5149(iou_0.00).bmp,4902,10696,1416,0.867614061,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5150(iou_0.00).bmp,4903,24600,1320,0.946341463,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5151(iou_0.00).bmp,4904,2208,536,0.757246377,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5152(iou_0.00).bmp,4905,2144,480,0.776119403,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5153(iou_0.00).bmp,4906,1944,384,0.802469136,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5154(iou_0.00).bmp,4907,9624,1592,0.834580216,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5155(iou_0.00).bmp,4908,3728,512,0.862660944,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5156(iou_0.00).bmp,4909,2848,416,0.853932584,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5157(iou_0.00).bmp,4910,2952,384,0.869918699,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5158(iou_0.00).bmp,4911,3952,400,0.898785425,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5159(iou_0.00).bmp,4912,23864,1152,0.95172645,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5160(iou_0.00).bmp,4913,5760,768,0.866666667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5161(iou_0.00).bmp,4914,5520,736,0.866666667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5162(iou_0.00).bmp,4915,2752,296,0.89244186,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5163(iou_0.00).bmp,4916,37728,1448,0.961620017,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5164(iou_0.00).bmp,4917,1016,208,0.795275591,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5165(iou_0.00).bmp,4918,1624,232,0.857142857,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5166(iou_0.00).bmp,4919,1432,152,0.893854749,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5167(iou_0.00).bmp,4920,28720,1272,0.955710306,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5168(iou_0.00).bmp,4921,3880,736,0.810309278,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5169(iou_0.00).bmp,4922,3328,592,0.822115385,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5170(iou_0.00).bmp,4923,2512,272,0.891719745,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5171(iou_0.00).bmp,4924,12944,504,0.961063041,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5172(iou_0.00).bmp,4925,944,176,0.813559322,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5173(iou_0.00).bmp,4926,672,128,0.80952381,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5174(iou_0.00).bmp,4927,424,136,0.679245283,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5175(iou_0.00).bmp,4928,280,88,0.685714286,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5176(iou_0.00).bmp,4929,2224,432,0.805755396,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5177(iou_0.00).bmp,4930,9544,1496,0.843252305,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5178(iou_0.00).bmp,4931,29872,1048,0.964916979,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5179(iou_0.00).bmp,4932,2960,584,0.802702703,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5180(iou_0.00).bmp,4933,2672,424,0.841317365,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5181(iou_0.00).bmp,4934,3456,496,0.856481481,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5182(iou_0.00).bmp,4935,17888,896,0.949910555,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5183(iou_0.00).bmp,4936,2488,408,0.836012862,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5184(iou_0.00).bmp,4937,2024,328,0.837944664,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5185(iou_0.00).bmp,4938,2680,456,0.829850746,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5186(iou_0.00).bmp,4939,13720,1232,0.910204082,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5187(iou_0.00).bmp,4940,2504,568,0.773162939,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5188(iou_0.00).bmp,4941,2216,520,0.76534296,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5189(iou_0.00).bmp,4942,3608,416,0.884700665,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5190(iou_0.00).bmp,4943,33328,1624,0.951272204,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5191(iou_0.00).bmp,4944,4216,920,0.781783681,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5192(iou_0.00).bmp,4945,3104,560,0.819587629,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5193(iou_0.00).bmp,4946,2608,368,0.858895706,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5194(iou_0.00).bmp,4947,34664,1520,0.956150473,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5195(iou_0.00).bmp,4948,4760,488,0.897478992,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5196(iou_0.00).bmp,4949,4248,480,0.88700565,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5197(iou_0.00).bmp,4950,4120,464,0.887378641,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5198(iou_0.00).bmp,4951,13464,864,0.935828877,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5199(iou_0.00).bmp,4952,11040,1056,0.904347826,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5200(iou_0.00).bmp,4953,8328,672,0.919308357,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5201(iou_0.00).bmp,4954,2016,384,0.80952381,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5202(iou_0.00).bmp,4955,23512,1448,0.938414427,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5203(iou_0.00).bmp,4956,5184,984,0.810185185,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5204(iou_0.00).bmp,4957,4688,704,0.849829352,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5205(iou_0.00).bmp,4958,4792,632,0.868113523,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5206(iou_0.00).bmp,4959,2464,320,0.87012987,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5207(iou_0.00).bmp,4960,33864,1192,0.964800378,,,,,,
