index,before_pt,after_pt,before_area,after_area
4077,4,3,17732,17828,0.541394
4077,5,4,16004,15935,0.431142
4077,128,37,88,31,64.772728
4077,1,1,0,0,0.000000
4078,5,3,55526,55515,0.019811
4078,1,1,15107,15141,0.225061
4078,3,2,1045,1043,0.191388
4078,1,1,3,3,0.000000
4078,7,4,3,3,0.000000
4078,7,5,1,1,0.000000
4078,6,2,988,983,0.506073
4078,1,1,40,41,2.500000
4078,1,1,21,14,33.333332
4078,8,5,47331,47271,0.126767
4078,1,1,4,4,0.000000
4078,1,1,3,3,0.000000
4078,4,3,103,91,11.650485
4078,2,2,3,3,0.000000
4078,13,7,43,29,32.558140
4078,2,2,3,3,0.000000
4078,16,7,15,10,33.333332
4078,2,2,1,1,0.000000
4078,2,2,1,1,0.000000
4078,543,268,49,40,18.367348
4078,8,5,1,1,0.000000
4078,2,2,1,1,0.000000
4078,2,2,12,3,75.000000
4078,2,2,45,36,20.000000
4078,3,3,28,21,25.000000
4078,3,3,1,1,0.000000
4078,2,2,6,3,50.000000
4078,14,7,1,1,0.000000
4078,6,5,26,9,65.384613
4078,3,3,0,0,0.000000
4078,4,3,0,0,0.000000
4078,2,2,0,0,0.000000
4078,2,2,0,0,0.000000
4078,1,1,0,0,0.000000
4078,25,9,0,0,0.000000
4078,3,2,0,0,0.000000
4078,3,2,0,0,0.000000
4078,4,3,0,0,0.000000
4078,2,2,0,0,0.000000
4078,1,1,0,0,0.000000
4078,5,3,0,0,0.000000
4078,8,5,0,0,0.000000
4078,47,24,0,0,0.000000
4078,2,2,0,0,0.000000
4078,1,1,0,0,0.000000
4078,2,2,0,0,0.000000
4078,61,26,0,0,0.000000
4078,172,76,0,0,0.000000
4078,2,2,0,0,0.000000
4078,143,51,0,0,0.000000
4078,1,1,0,0,0.000000
4078,8,5,0,0,0.000000
4079,51,15,182,140,23.076923
4079,131,26,13214,13242,0.211896
4079,90,24,15581,15505,0.487774
4079,109,25,17259,17249,0.057941
4079,12,4,15549,15674,0.803910
4080,22,8,10798,10720,0.722356
4080,67,16,2327,2326,0.042974
4081,25,9,4058,4013,1.108921
4082,24,9,10431,10398,0.316365
4082,47,18,11527,11484,0.373037
4082,61,17,11417,11382,0.306560
4082,86,16,11100,11000,0.900901
4082,111,24,10323,10309,0.135619
4082,45,19,10489,10502,0.123939
4083,2,2,11226,11193,0.293960
4083,8,4,10824,10764,0.554324
4083,28,6,11166,11136,0.268673
4083,7,5,11588,11534,0.465999
4083,98,16,11496,11530,0.295755
4083,120,26,210,193,8.095238
4083,104,22,2429,2397,1.317415
4083,69,18,77,59,23.376623
4083,48,20,17,17,0.000000
4084,13,5,12135,12061,0.609806
4084,63,18,12751,12759,0.062740
4084,100,19,13771,13654,0.849612
4084,116,20,9206,9147,0.640886
4084,92,20,1176,1183,0.595238
4085,58,19,16381,16297,0.512789
4086,34,9,5159,5157,0.038767
4086,21,8,5135,4943,3.739046
4086,27,12,5120,5155,0.683594
4086,25,10,5303,5219,1.584009
4086,33,12,5465,5464,0.018298
4086,46,9,5208,5158,0.960061
4086,63,13,1421,1403,1.266714
4087,17,8,37509,37366,0.381242
4087,84,22,21269,21222,0.220979
4087,30,11,7357,1,99.986404
4087,1,1,16788,7364,56.135334
4087,102,29,287,16651,5701.742188
4087,111,33,0,247,0.000000
4088,4,3,5094,4984,2.159403
4088,44,13,5203,5143,1.153181
4088,62,12,5236,5194,0.802139
4088,57,11,5123,5020,2.010541
4088,52,12,5259,5222,0.703556
4088,37,11,5428,5407,0.386883
4088,34,10,18,14,22.222221
4089,2,2,193,163,15.544042
4089,85,24,5775,5777,0.034632
4089,62,14,6193,6044,2.405942
4089,59,13,6810,6840,0.440529
4089,57,12,16038,15898,0.872927
4089,58,15,26888,26652,0.877715
4089,9,6,4,4,0.000000
4090,5,3,4240,4299,1.391509
4090,84,23,29589,29441,0.500186
4090,21,6,30,36,20.000000
4091,12,6,221,185,16.289593
4091,53,19,16388,16351,0.225775
4091,160,34,18696,18701,0.026744
4091,157,38,17926,17930,0.022314
4091,158,32,18933,18815,0.623250
4091,177,36,19023,18954,0.362719
4091,145,29,6802,6767,0.514555
4091,11,4,142,141,0.704225
4092,3,3,336,300,10.714286
4092,14,8,30562,30422,0.458085
4092,1,1,10666,10639,0.253141
4092,5,2,246,232,5.691057
4092,1,1,246,228,7.317073
4092,5,3,7726,7622,1.346104
4092,3,2,178,162,8.988764
4092,98,41,1,1,0.000000
4092,1,1,5911,5836,1.268821
4092,1,1,8,12,50.000000
4092,3,2,20,1,95.000000
4092,1,1,1,3,200.000000
4092,20,10,12,1,91.666664
4092,173,83,1,238,23700.000000
4092,2,2,245,9,96.326530
4092,8,6,9,0,100.000000
4092,2,2,0,0,0.000000
4092,3,2,0,0,0.000000
4092,4,3,0,0,0.000000
4092,19,9,0,0,0.000000
4092,14,9,0,0,0.000000
4092,127,56,0,0,0.000000
4092,432,195,0,0,0.000000
4092,3,2,0,0,0.000000
4092,2,2,0,0,0.000000
4092,1,1,0,0,0.000000
4092,3,2,0,0,0.000000
4092,10,5,0,0,0.000000
4092,41,21,0,0,0.000000
4092,15,4,0,0,0.000000
4093,74,21,7,7,0.000000
4093,140,27,14237,14208,0.203695
4093,71,28,12053,12011,0.348461
4093,121,25,16633,16428,1.232490
4093,2,2,8173,8166,0.085648
4094,47,25,20782,20832,0.240593
4094,140,64,968,937,3.202479
4095,4,3,235,216,8.085107
4095,6,4,16,10,37.500000
4095,14,7,120,124,3.333333
4095,4,3,36,29,19.444445
4095,17,8,14,11,21.428572
4096,3,2,1147,1106,3.574542
4096,14,7,4510,4453,1.263858
4096,25,9,1,1,0.000000
4096,1,1,11,3,72.727272
4096,1,1,1,1,0.000000
4096,1,1,1,1,0.000000
4096,1,1,1,1,0.000000
4096,3,2,1,1,0.000000
4096,1,1,397,356,10.327456
4096,84,34,183,178,2.732240
4096,7,5,7,3,57.142857
4096,56,26,0,0,0.000000
4096,1,1,0,0,0.000000
4097,31,15,13578,13509,0.508175
4097,12,7,73,64,12.328767
4097,1,1,1429,1312,8.187544
4097,221,81,0,0,0.000000
4097,1,1,0,0,0.000000
4097,2,2,0,0,0.000000
4098,2,2,49263,49190,0.148184
4098,1,1,3,3,0.000000
4098,2,2,1,1,0.000000
4098,207,73,5,5,0.000000
4098,2,2,0,0,0.000000
4099,14,6,10371,10367,0.038569
4099,93,21,18538,18346,1.035710
4099,183,43,19550,19486,0.327366
4099,1,1,10760,10543,2.016729
4099,172,38,338,279,17.455622
4099,85,22,0,0,0.000000
4100,1,1,8211,8186,0.304470
4100,32,17,17784,17670,0.641026
4100,86,22,18816,18716,0.531463
4100,97,24,12505,12340,1.319472
4100,113,26,672,666,0.892857
4100,63,12,1,1,0.000000
4101,43,11,19616,19576,0.203915
4101,141,32,18219,18093,0.691586
4101,173,42,17537,17417,0.684268
4101,157,32,17231,17023,1.207127
4101,168,39,5892,5803,1.510523
4102,22,7,10859,10550,2.845566
4102,116,23,16214,16196,0.111015
4102,154,29,17084,16753,1.937485
4102,165,35,16451,16477,0.158045
4102,161,33,16458,16537,0.480010
4102,123,26,16300,16141,0.975460
4102,109,26,722,734,1.662050
4103,4,3,55,54,1.818182
4103,72,26,15662,15607,0.351168
4103,71,25,1529,1558,1.896665
4103,87,27,15647,15611,0.230076
4103,65,31,15526,15543,0.109494
4103,103,28,15879,15756,0.774608
4103,36,12,15843,15794,0.309285
4103,80,24,16061,16024,0.230372
4103,7,3,19,20,5.263158
4104,159,27,1708,1695,0.761124
4104,166,35,15412,15277,0.875941
4104,92,25,16144,16178,0.210605
4104,160,30,16868,16798,0.414987
4104,145,25,14105,14090,0.106345
4104,130,26,16554,16600,0.277878
4104,30,11,16375,16246,0.787786
4105,24,11,37087,36983,0.280422
4105,120,27,44,42,4.545455
4105,156,29,1,1,0.000000
4105,165,30,18380,18406,0.141458
4105,95,31,19334,19371,0.191373
4105,1,1,17885,17812,0.408163
4105,6,4,15958,15803,0.971300
4105,151,44,1914,1895,0.992685
4106,63,21,19924,19938,0.070267
4106,130,33,8830,8753,0.872027
4106,127,38,17539,17557,0.102628
4106,2,2,21404,21337,0.313026
4106,135,34,21439,21440,0.004664
4106,68,16,8810,8777,0.374574
4106,152,42,0,0,0.000000
4107,89,21,5286,5325,0.737798
4107,24,9,18803,18736,0.356326
4108,10,5,14725,14675,0.339559
4108,26,9,1687,1657,1.778305
4108,84,21,191,160,16.230366
4109,101,41,5634,5587,0.834221
4109,23,12,32,34,6.250000
4109,1,1,9285,9272,0.140011
4109,2,2,9253,9186,0.724090
4109,11,7,9066,8919,1.621443
4109,74,23,19964,19916,0.240433
4109,76,19,0,0,0.000000
4109,89,20,0,0,0.000000
4109,6,5,0,0,0.000000
4109,71,16,0,0,0.000000
4110,9,8,25563,25526,0.144740
4110,9,6,1,1,0.000000
4110,11,6,3,3,0.000000
4110,1,1,30,28,6.666667
4110,66,25,6,6,0.000000
4110,1,1,1,1,0.000000
4110,2,2,3,3,0.000000
4110,2,2,9924,9824,1.007658
4110,14,8,177,165,6.779661
4110,1,1,25,23,8.000000
4110,12,6,8713,8726,0.149202
4110,1,1,4106,4070,0.876766
4110,3,2,18,12,33.333332
4110,2,2,2034,2003,1.524090
4110,78,33,3,3,0.000000
4110,4,3,8,3,62.500000
4110,64,27,93,1,98.924728
4110,101,43,112,73,34.821430
4110,2,2,2494,116,95.348839
4110,5,4,1,2448,244700.000000
4110,9,5,113,1,99.115044
4110,143,60,331,115,65.256798
4110,1,1,101,333,229.702972
4110,2,2,0,98,0.000000
4110,1,1,0,0,0.000000
4110,2,2,0,0,0.000000
4110,5,3,0,0,0.000000
4110,2,2,0,0,0.000000
4110,1,1,0,0,0.000000
4110,220,99,0,0,0.000000
4110,4,4,0,0,0.000000
4110,2,2,0,0,0.000000
4110,1,1,0,0,0.000000
4110,5,2,0,0,0.000000
4110,6,4,0,0,0.000000
4110,1,1,0,0,0.000000
4110,2,2,0,0,0.000000
4111,115,19,3414,3345,2.021090
4111,2,2,4590,4485,2.287582
4111,156,39,18380,18274,0.576714
4111,54,18,18799,18866,0.356402
4111,2,2,18228,18061,0.916173
4111,1,1,1,1,0.000000
4111,142,30,3,3,0.000000
4111,136,26,15641,15681,0.255738
4111,134,35,18158,18218,0.330433
4111,56,17,5,5,0.000000
4111,20,6,14361,14306,0.382982
4112,55,13,4672,4643,0.620719
4112,109,29,18679,18513,0.888699
4112,130,28,22551,22268,1.254933
4112,106,24,19687,19369,1.615279
4112,37,11,7526,7430,1.275578
4113,82,14,19909,19843,0.331508
4113,176,40,9013,9001,0.133141
4114,100,29,140,135,3.571429
4114,162,40,18121,17931,1.048507
4114,100,24,96,74,22.916666
4114,7,4,10193,10203,0.098107
4114,161,32,18504,18485,0.102681
4114,15,8,9084,9004,0.880669
4115,25,7,13778,13734,0.319350
4115,184,38,27282,27279,0.010996
4115,132,25,1222,1212,0.818331
4116,45,19,9070,8967,1.135612
4116,98,35,15791,15678,0.715598
4116,79,24,16167,16033,0.828849
4116,82,30,16033,15925,0.673611
4116,83,30,17132,16961,0.998132
4116,89,30,16668,16447,1.325894
4116,54,15,9622,9608,0.145500
4117,6,6,35609,35417,0.539190
4117,13,8,59354,59255,0.166796
4117,2,2,1,1,0.000000
4117,1,1,1,1,0.000000
4117,8,5,31721,31690,0.097727
4117,1,1,1,1,0.000000
4117,1,1,1,1,0.000000
4117,223,100,43,37,13.953488
4117,4,3,1,1,0.000000
4117,3,3,161,154,4.347826
4117,5,4,54,54,0.000000
4117,3,3,0,0,0.000000
4117,2,2,0,0,0.000000
4117,10,6,0,0,0.000000
4117,1,1,0,0,0.000000
4117,5,3,0,0,0.000000
4117,2,2,0,0,0.000000
4117,1,1,0,0,0.000000
4117,1,1,0,0,0.000000
4117,1,1,0,0,0.000000
4117,239,104,0,0,0.000000
4117,5,4,0,0,0.000000
4117,3,2,0,0,0.000000
4117,6,6,0,0,0.000000
4117,3,3,0,0,0.000000
4117,7,5,0,0,0.000000
4117,4,3,0,0,0.000000
4117,5,4,0,0,0.000000
4117,2,2,0,0,0.000000
4117,11,5,0,0,0.000000
4117,8,4,0,0,0.000000
4117,4,3,0,0,0.000000
4117,3,3,0,0,0.000000
4117,13,7,0,0,0.000000
4117,2,2,0,0,0.000000
4117,5,4,0,0,0.000000
4117,254,105,0,0,0.000000
4117,2,2,0,0,0.000000
4117,2,2,0,0,0.000000
4117,3,3,0,0,0.000000
4117,2,2,0,0,0.000000
4118,77,17,9689,9589,1.032098
4118,87,22,9864,9836,0.283861
4118,84,16,9425,9319,1.124668
4118,77,20,9439,9373,0.699227
4118,72,15,9273,9249,0.258816
4119,56,17,2347,2359,0.511291
4119,6,4,4776,4754,0.460637
4119,1,1,5082,5055,0.531287
4119,6,4,9542,9521,0.220080
4119,1,1,1,1,0.000000
4119,7,5,1,1,0.000000
4119,2,2,1,3,200.000000
4119,1,1,3,1,66.666664
4119,2,2,1,3,200.000000
4119,12,9,3,9216,307100.000000
4119,83,17,9310,2753,70.429649
4119,3,2,2729,6989,156.101135
4119,4,3,7046,85,98.793640
4119,1,1,103,1,99.029129
4119,289,133,1,433,43200.000000
4119,7,4,456,1,99.780701
4119,2,2,1,1,0.000000
4119,3,2,1,8575,857400.000000
4119,1,1,8527,19068,123.619095
4119,2,2,19064,1,99.994751
4119,8,5,1,27,2600.000000
4119,10,7,28,8962,31907.142578
4119,30,17,8995,127,98.588104
4119,1,1,130,4,96.923080
4119,5,3,4,1,75.000000
4119,1,1,1,5,400.000000
4119,74,20,5,1,80.000000
4119,1,1,1,94,9300.000000
4119,32,14,98,19,80.612244
4119,1,1,25,1,96.000000
4119,1,1,1,4855,485400.000000
4119,14,6,4855,0,100.000000
4119,70,32,0,0,0.000000
4119,87,44,0,0,0.000000
4119,8,5,0,0,0.000000
4119,92,22,0,0,0.000000
4119,2,2,0,0,0.000000
4119,1,1,0,0,0.000000
4119,2,2,0,0,0.000000
4119,1,1,0,0,0.000000
4119,1,1,0,0,0.000000
4119,1,1,0,0,0.000000
4119,104,29,0,0,0.000000
4119,114,50,0,0,0.000000
4119,6,3,0,0,0.000000
4119,79,37,0,0,0.000000
4119,28,9,0,0,0.000000
4120,173,56,1,1,0.000000
4120,28,15,19203,19174,0.151018
4120,1,1,168,154,8.333333
4120,21,10,16,7,56.250000
4120,1,1,38,37,2.631579
4120,22,8,12,8,33.333332
4120,22,11,424,409,3.537736
4120,4,3,1245,1061,14.779117
4120,6,3,34048,33962,0.252585
4120,4,3,0,0,0.000000
4120,11,6,0,0,0.000000
4120,143,50,0,0,0.000000
4120,1,1,0,0,0.000000
4121,10,4,4189,4153,0.859394
4121,2,2,2797,2825,1.001073
4121,87,23,16676,16615,0.365795
4121,148,32,17348,17239,0.628314
4121,158,31,142,136,4.225352
4121,50,22,23,23,0.000000
4121,167,28,1267,1272,0.394633
4121,31,11,17330,17316,0.080785
4121,5,4,7895,7821,0.937302
4121,11,7,16696,16543,0.916387
4121,174,32,16261,16233,0.172191
4121,175,28,12657,12503,1.216718
4121,50,11,4,4,0.000000
4121,37,17,275,240,12.727273
4121,5,4,0,0,0.000000
4122,50,12,17219,17160,0.342645
4122,146,30,16574,16527,0.283577
4122,56,11,18099,18035,0.353611
4122,180,28,17870,17676,1.085618
4122,140,22,17355,17221,0.772112
4122,116,29,4638,4575,1.358344
4122,144,35,4333,4282,1.177014
4123,86,23,2864,2819,1.571229
4123,26,8,16533,16510,0.139116
4124,25,7,4413,4412,0.022660
4124,122,26,13321,13231,0.675625
4124,121,26,13739,13630,0.793362
4124,134,25,13758,13811,0.385230
4124,119,27,14050,14076,0.185053
4124,87,23,13914,13906,0.057496
4124,38,12,1632,1625,0.428922
4125,7,3,11767,11755,0.101980
4125,2,2,16574,16492,0.494751
4125,51,20,16078,16076,0.012439
4125,88,24,15799,15905,0.670929
4125,127,25,15908,15911,0.018858
4125,63,26,16056,16015,0.255356
4125,67,27,31,31,0.000000
4125,108,22,77,89,15.584415
4126,95,24,6593,6552,0.621872
4126,117,30,16012,16025,0.081189
4126,116,27,16347,16221,0.770784
4126,83,24,14373,14342,0.215682
4126,71,24,16386,16314,0.439399
4126,74,30,16938,16858,0.472311
4126,51,16,14999,15004,0.033336
4127,2,2,56720,44416,21.692524
4127,1,1,30822,30836,0.045422
4127,1,1,66,58,12.121212
4127,2,2,1,1,0.000000
4127,96,44,1,1,0.000000
4127,10,6,27383,27298,0.310412
4127,11,8,5,11764,235180.000000
4127,7,5,1,5,400.000000
4127,10,6,1,1,0.000000
4127,9,4,3,3,0.000000
4127,1,1,0,0,0.000000
4127,1,1,0,0,0.000000
4127,251,110,0,0,0.000000
4127,1,1,0,0,0.000000
4127,2,2,0,0,0.000000
4127,1,1,0,0,0.000000
4127,5,4,0,0,0.000000
4127,1,1,0,0,0.000000
4127,1,1,0,0,0.000000
4127,11,6,0,0,0.000000
4127,261,120,0,0,0.000000
4127,2,2,0,0,0.000000
4127,1,1,0,0,0.000000
4127,2,2,0,0,0.000000
4127,2,2,0,0,0.000000
4127,4,3,0,0,0.000000
4127,4,3,0,0,0.000000
4127,2,2,0,0,0.000000
4127,2,2,0,0,0.000000
4127,4,3,0,0,0.000000
4127,6,5,0,0,0.000000
4127,1,1,0,0,0.000000
4127,186,73,0,0,0.000000
4127,2,2,0,0,0.000000
4127,1,1,0,0,0.000000
4127,2,2,0,0,0.000000
4127,12,6,0,0,0.000000
4127,7,4,0,0,0.000000
4127,1,1,0,0,0.000000
4127,3,2,0,0,0.000000
4127,2,2,0,0,0.000000
4127,35,17,0,0,0.000000
4127,5,5,0,0,0.000000
4127,5,4,0,0,0.000000
4128,36,13,1,1,0.000000
4128,85,18,6,3,50.000000
4128,87,18,8698,8618,0.919752
4128,88,18,9210,9100,1.194354
4128,83,16,9306,9243,0.676983
4128,80,20,8394,8343,0.607577
4128,3,2,9090,9104,0.154015
4128,1,1,5096,4876,4.317111
4129,6,3,4408,4440,0.725953
4129,21,5,8482,8513,0.365480
4129,9,6,22546,22571,0.110884
4129,95,20,8971,8981,0.111470
4129,2,2,3,3,0.000000
4129,8,5,9318,9331,0.139515
4129,90,18,15196,15193,0.019742
4129,2,2,6,6,0.000000
4129,184,86,8297,8282,0.180788
4129,1,1,45,37,17.777779
4129,4,3,3,3,0.000000
4129,89,19,9287,9074,2.293529
4129,2,2,33,28,15.151515
4129,92,21,608,601,1.151316
4129,171,73,60,16,73.333336
4129,2,2,0,0,0.000000
4129,4,3,0,0,0.000000
4129,5,4,0,0,0.000000
4129,7,5,0,0,0.000000
4129,87,18,0,0,0.000000
4129,50,12,0,0,0.000000
4130,5,3,3,3,0.000000
4130,10,7,18037,18125,0.487886
4130,128,65,84,79,5.952381
4130,2,2,36,21,41.666668
4131,4,3,4202,4096,2.522608
4131,49,12,94,99,5.319149
4131,23,12,17220,17288,0.394890
4131,136,31,6988,6953,0.500859
4131,14,9,5470,5382,1.608775
4131,56,18,20,18,10.000000
4132,17,7,15756,15534,1.408987
4132,157,29,15894,15759,0.849377
4132,152,30,16058,15928,0.809565
4132,111,25,15669,15571,0.625439
4132,70,24,478,427,10.669456
4133,95,25,2701,2638,2.332469
4133,144,31,139,93,33.093525
4133,150,28,18194,17966,1.253160
4133,146,32,16933,17079,0.862222
4133,148,33,17629,17695,0.374383
4133,141,24,18108,17973,0.745527
4133,10,4,17157,17132,0.145713
4133,41,10,10421,10482,0.585356
4134,1,1,8828,8765,0.713638
4134,1,1,39551,39387,0.414654
4134,9,5,7,5,28.571428
4134,6,2,34,34,0.000000
4134,1,1,1,1,0.000000
4134,331,129,32,18,43.750000
4134,1,1,3,3,0.000000
4134,3,3,1343,1334,0.670141
4134,3,2,1,1,0.000000
4134,1,1,106,101,4.716981
4134,3,2,291,298,2.405498
4134,24,14,37,37,0.000000
4134,1,1,172,173,0.581395
4134,2,2,37403,37132,0.724541
4134,6,4,444,375,15.540541
4134,1,1,39479,39207,0.688974
4134,20,10,19,6,68.421051
4134,276,111,93,75,19.354839
4134,7,5,1,1,0.000000
4134,26,13,1,1,0.000000
4134,16,8,0,0,0.000000
4134,7,5,0,0,0.000000
4134,2,2,0,0,0.000000
4134,2,2,0,0,0.000000
4134,1,1,0,0,0.000000
4134,4,3,0,0,0.000000
4134,13,6,0,0,0.000000
4134,1,1,0,0,0.000000
4134,3,2,0,0,0.000000
4134,1,1,0,0,0.000000
4134,2,2,0,0,0.000000
4134,1,1,0,0,0.000000
4134,20,11,0,0,0.000000
4134,5,4,0,0,0.000000
4134,5,4,0,0,0.000000
4134,11,6,0,0,0.000000
4134,1,1,0,0,0.000000
4134,2,2,0,0,0.000000
4134,5,4,0,0,0.000000
4134,3,2,0,0,0.000000
4134,4,3,0,0,0.000000
4134,24,12,0,0,0.000000
4134,9,6,0,0,0.000000
4134,17,9,0,0,0.000000
4134,5,5,0,0,0.000000
4134,23,13,0,0,0.000000
4134,12,6,0,0,0.000000
4134,1,1,0,0,0.000000
4134,53,29,0,0,0.000000
4134,2,2,0,0,0.000000
4134,3,3,0,0,0.000000
4134,2,2,0,0,0.000000
4134,2,2,0,0,0.000000
4134,6,4,0,0,0.000000
4134,1,1,0,0,0.000000
4134,4,4,0,0,0.000000
4134,3,2,0,0,0.000000
4134,261,102,0,0,0.000000
4134,21,9,0,0,0.000000
4134,4,3,0,0,0.000000
4134,1,1,0,0,0.000000
4134,5,3,0,0,0.000000
4134,8,5,0,0,0.000000
4134,122,49,0,0,0.000000
4134,2,2,0,0,0.000000
4134,1,1,0,0,0.000000
4134,5,3,0,0,0.000000
4134,4,3,0,0,0.000000
4134,4,3,0,0,0.000000
4134,24,15,0,0,0.000000
4134,1,1,0,0,0.000000
4134,1,1,0,0,0.000000
4134,1,1,0,0,0.000000
4134,2,2,0,0,0.000000
4135,30,13,3621,3652,0.856117
4135,80,20,8334,8286,0.575954
4135,37,12,1346,1347,0.074294
4136,1,1,8318,8346,0.336619
4136,3,2,10220,10299,0.772994
4136,91,17,6,3,50.000000
4136,3,2,8367,8400,0.394407
4136,96,43,7,4,42.857143
4136,1,1,1,1,0.000000
4136,4,3,0,0,0.000000
4136,77,19,0,0,0.000000
4137,42,16,13311,13174,1.029224
4137,156,33,17077,16956,0.708555
4137,175,38,18219,18115,0.570833
4137,171,38,18264,18125,0.761060
4137,162,36,17634,17610,0.136101
4137,147,37,16984,16814,1.000942
4137,92,27,2053,2014,1.899659
4138,1,1,34958,34724,0.669375
4138,1,1,3,3,0.000000
4138,10,4,119,112,5.882353
4138,1,1,4,4,0.000000
4138,7,5,13,9,30.769230
4138,14,9,3,3,0.000000
4138,2,2,1,1,0.000000
4138,254,100,4317,4150,3.868427
4138,8,6,36,28,22.222221
4138,7,5,1,1,0.000000
4138,2,2,33451,33265,0.556037
4138,6,4,146,144,1.369863
4138,1,1,4,4,0.000000
4138,8,4,44,45,2.272727
4138,116,53,1,1,0.000000
4138,1,1,48,36,25.000000
4138,1,1,1,1,0.000000
4138,6,4,1,0,100.000000
4138,1,1,0,0,0.000000
4138,2,2,0,0,0.000000
4138,4,3,0,0,0.000000
4138,2,2,0,0,0.000000
4138,12,7,0,0,0.000000
4138,2,2,0,0,0.000000
4138,4,3,0,0,0.000000
4138,331,122,0,0,0.000000
4138,1,1,0,0,0.000000
4138,2,2,0,0,0.000000
4138,1,1,0,0,0.000000
4138,2,2,0,0,0.000000
4138,1,1,0,0,0.000000
4138,1,1,0,0,0.000000
4138,1,1,0,0,0.000000
4138,2,2,0,0,0.000000
4138,6,3,0,0,0.000000
4139,49,17,7547,7507,0.530012
4139,159,35,18269,18102,0.914117
4139,171,35,17612,17558,0.306609
4139,150,29,17114,16916,1.156947
4139,172,36,18324,18127,1.075093
4139,178,32,18549,18387,0.873362
4139,69,13,3386,3229,4.636740
4140,3,2,1390,1388,0.143885
4140,10,7,13782,13789,0.050791
4140,13,7,3,3,0.000000
4140,2,2,1,1,0.000000
4140,1,1,6212,6106,1.706375
4140,141,61,5864,5821,0.733288
4140,7,5,6,3,50.000000
4140,2,2,16,8,50.000000
4140,11,4,1,1,0.000000
4140,2,2,1,1,0.000000
4140,3,2,276,266,3.623188
4140,11,6,1,1,0.000000
4140,2,2,2251,2193,2.576632
4140,1,1,35606,35515,0.255575
4140,1,1,1,1,0.000000
4140,64,33,1,1,0.000000
4140,1,1,30,23,23.333334
4140,1,1,27,5,81.481483
4140,1,1,833,816,2.040816
4140,2,2,1,1,0.000000
4140,7,5,328,1,99.695122
4140,23,11,28,329,1075.000000
4140,2,2,1085,26,97.603683
4140,1,1,1,1060,105900.000000
4140,1,1,1,1,0.000000
4140,6,2,6,1,83.333336
4140,49,28,115,6,94.782608
4140,2,2,8,106,1225.000000
4140,6,4,6,4,33.333332
4140,1,1,124,6,95.161293
4140,1,1,12867,67,99.479286
4140,221,72,3,12723,424000.000000
4140,6,4,1,3,200.000000
4140,6,4,73,1,98.630135
4140,1,1,85,63,25.882353
4140,2,2,14,79,464.285706
4140,4,3,0,7,0.000000
4140,77,36,0,0,0.000000
4140,2,2,0,0,0.000000
4140,2,2,0,0,0.000000
4140,1,1,0,0,0.000000
4140,1,1,0,0,0.000000
4140,25,15,0,0,0.000000
4140,1,1,0,0,0.000000
4140,1,1,0,0,0.000000
4140,4,3,0,0,0.000000
4140,3,2,0,0,0.000000
4140,79,32,0,0,0.000000
4140,1,1,0,0,0.000000
4140,4,3,0,0,0.000000
4140,122,60,0,0,0.000000
4140,4,3,0,0,0.000000
4140,2,2,0,0,0.000000
4140,1,1,0,0,0.000000
4140,2,2,0,0,0.000000
4140,37,16,0,0,0.000000
4140,6,4,0,0,0.000000
4140,10,6,0,0,0.000000
4140,2,2,0,0,0.000000
4140,1,1,0,0,0.000000
4140,2,2,0,0,0.000000
4140,288,103,0,0,0.000000
4140,6,4,0,0,0.000000
4140,2,2,0,0,0.000000
4140,39,24,0,0,0.000000
4140,10,6,0,0,0.000000
4140,7,4,0,0,0.000000
4140,2,2,0,0,0.000000
4141,9,4,23119,23093,0.112462
4141,136,31,148,147,0.675676
4141,148,26,20258,20239,0.093790
4141,176,32,18953,18976,0.121353
4141,151,33,17871,17720,0.844944
4141,14,10,16190,16185,0.030883
4141,131,38,158,81,48.734177
4141,3,3,0,0,0.000000
4142,3,2,61658,61691,0.053521
4142,11,5,25629,25416,0.831090
4142,1,1,4955,4954,0.020182
4142,2,2,21982,21828,0.700573
4142,5,3,5,5,0.000000
4142,1,1,21417,21310,0.499603
4142,207,88,1,1,0.000000
4142,1,1,28,3,89.285713
4142,1,1,3,1,66.666664
4142,2,2,1,84,8300.000000
4142,254,114,103,5,95.145630
4142,1,1,6,0,100.000000
4142,2,2,0,0,0.000000
4142,6,3,0,0,0.000000
4142,1,1,0,0,0.000000
4142,4,3,0,0,0.000000
4142,2,2,0,0,0.000000
4142,1,1,0,0,0.000000
4142,1,1,0,0,0.000000
4142,1,1,0,0,0.000000
4142,8,5,0,0,0.000000
4142,115,49,0,0,0.000000
4142,198,67,0,0,0.000000
4142,130,44,0,0,0.000000
4143,57,18,224,195,12.946428
4143,117,24,12993,12959,0.261679
4143,116,30,15473,15499,0.168035
4143,106,23,17038,16976,0.363892
4143,12,4,15639,15622,0.108703
4144,18,7,10433,10246,1.792390
4144,63,15,2243,2205,1.694160
4145,23,6,4156,4277,2.911453
4146,26,11,11652,11596,0.480604
4146,51,14,11466,11461,0.043607
4146,60,17,11070,11038,0.289070
4146,46,19,10355,10333,0.212458
4146,89,22,10462,10381,0.774231
4146,105,24,10642,10608,0.319489
4147,2,2,11224,11178,0.409836
4147,26,6,11330,11243,0.767873
4147,3,3,10921,10720,1.840491
4147,115,20,11162,11163,0.008959
4147,128,23,11351,11298,0.466919
4147,99,21,41,41,0.000000
